{'loss': 0.1368, 'grad_norm': 2.671875, 'learning_rate': 1.4562500000000002e-05, 'logps/policy': -15.89674186706543, 'logps/anchor': 0.15541914105415344}
{'loss': 0.0819, 'grad_norm': 1.75, 'learning_rate': 1.453125e-05, 'logps/policy': -10.932700157165527, 'logps/anchor': 0.09519250690937042}
{'loss': 0.0967, 'grad_norm': 1.890625, 'learning_rate': 1.45e-05, 'logps/policy': -15.355985641479492, 'logps/anchor': 0.10254768282175064}
{'loss': 0.1322, 'grad_norm': 2.21875, 'learning_rate': 1.4468750000000001e-05, 'logps/policy': -19.596778869628906, 'logps/anchor': 0.14983713626861572}
{'loss': 0.0991, 'grad_norm': 1.8984375, 'learning_rate': 1.4437500000000002e-05, 'logps/policy': -15.022770881652832, 'logps/anchor': 0.10726983100175858}
{'loss': 0.0781, 'grad_norm': 1.96875, 'learning_rate': 1.4406250000000001e-05, 'logps/policy': -18.21329116821289, 'logps/anchor': 0.08199227601289749}
{'loss': 0.1608, 'grad_norm': 2.734375, 'learning_rate': 1.4375e-05, 'logps/policy': -20.001916885375977, 'logps/anchor': 0.1744183450937271}
{'loss': 0.1099, 'grad_norm': 2.171875, 'learning_rate': 1.4343750000000001e-05, 'logps/policy': -16.759124755859375, 'logps/anchor': 0.11743286997079849}
{'loss': 0.1525, 'grad_norm': 3.34375, 'learning_rate': 1.43125e-05, 'logps/policy': -13.641036033630371, 'logps/anchor': 0.1736292839050293}
{'loss': 0.1005, 'grad_norm': 2.140625, 'learning_rate': 1.4281250000000002e-05, 'logps/policy': -12.349247932434082, 'logps/anchor': 0.11296497285366058}
{'loss': 0.0956, 'grad_norm': 1.9453125, 'learning_rate': 1.425e-05, 'logps/policy': -15.782731056213379, 'logps/anchor': 0.10134536027908325}
{'loss': 0.1204, 'grad_norm': 2.328125, 'learning_rate': 1.4218750000000002e-05, 'logps/policy': -13.035501480102539, 'logps/anchor': 0.13610002398490906}
{'loss': 0.0744, 'grad_norm': 2.078125, 'learning_rate': 1.4187500000000001e-05, 'logps/policy': -12.690893173217773, 'logps/anchor': 0.07737713307142258}
{'loss': 0.0813, 'grad_norm': 1.7734375, 'learning_rate': 1.415625e-05, 'logps/policy': -17.931529998779297, 'logps/anchor': 0.08288933336734772}
{'loss': 0.0785, 'grad_norm': 1.8515625, 'learning_rate': 1.4125000000000003e-05, 'logps/policy': -13.976330757141113, 'logps/anchor': 0.07920882105827332}
{'loss': 0.1361, 'grad_norm': 2.53125, 'learning_rate': 1.4093750000000002e-05, 'logps/policy': -17.135974884033203, 'logps/anchor': 0.1541796624660492}
{'loss': 0.1466, 'grad_norm': 2.609375, 'learning_rate': 1.4062500000000001e-05, 'logps/policy': -18.616683959960938, 'logps/anchor': 0.16779986023902893}
{'loss': 0.1023, 'grad_norm': 2.078125, 'learning_rate': 1.403125e-05, 'logps/policy': -17.305503845214844, 'logps/anchor': 0.11267153918743134}
{'loss': 0.1044, 'grad_norm': 2.234375, 'learning_rate': 1.4e-05, 'logps/policy': -19.765483856201172, 'logps/anchor': 0.11839424818754196}
{'loss': 0.0624, 'grad_norm': 1.65625, 'learning_rate': 1.3968750000000002e-05, 'logps/policy': -9.869617462158203, 'logps/anchor': 0.06882145255804062}
{'loss': 0.0816, 'grad_norm': 1.953125, 'learning_rate': 1.3937500000000002e-05, 'logps/policy': -8.975072860717773, 'logps/anchor': 0.0961117297410965}
{'loss': 0.0833, 'grad_norm': 2.046875, 'learning_rate': 1.3906250000000001e-05, 'logps/policy': -11.067625045776367, 'logps/anchor': 0.10023298859596252}
{'loss': 0.0717, 'grad_norm': 2.015625, 'learning_rate': 1.3875e-05, 'logps/policy': -6.851230144500732, 'logps/anchor': 0.08315935730934143}
{'loss': 0.0883, 'grad_norm': 1.6875, 'learning_rate': 1.3843750000000001e-05, 'logps/policy': -35.78532409667969, 'logps/anchor': 0.07328709214925766}
{'loss': 0.0993, 'grad_norm': 2.359375, 'learning_rate': 1.3812500000000002e-05, 'logps/policy': -14.466368675231934, 'logps/anchor': 0.118829645216465}
{'loss': 0.0831, 'grad_norm': 2.328125, 'learning_rate': 1.3781250000000001e-05, 'logps/policy': -6.11013126373291, 'logps/anchor': 0.1020059809088707}
{'loss': 0.062, 'grad_norm': 1.640625, 'learning_rate': 1.375e-05, 'logps/policy': -9.76350212097168, 'logps/anchor': 0.06643302738666534}
{'loss': 0.074, 'grad_norm': 2.0, 'learning_rate': 1.3718750000000001e-05, 'logps/policy': -12.30246353149414, 'logps/anchor': 0.07929472625255585}
{'loss': 0.0817, 'grad_norm': 1.765625, 'learning_rate': 1.36875e-05, 'logps/policy': -10.331037521362305, 'logps/anchor': 0.09480983763933182}
{'loss': 0.1021, 'grad_norm': 2.109375, 'learning_rate': 1.3656250000000002e-05, 'logps/policy': -15.386600494384766, 'logps/anchor': 0.11654562503099442}
{'loss': 0.0896, 'grad_norm': 1.8671875, 'learning_rate': 1.3625e-05, 'logps/policy': -9.915952682495117, 'logps/anchor': 0.10706605017185211}
{'loss': 0.1513, 'grad_norm': 2.859375, 'learning_rate': 1.3593750000000002e-05, 'logps/policy': -9.654281616210938, 'logps/anchor': 0.1934184432029724}
{'loss': 0.067, 'grad_norm': 1.7890625, 'learning_rate': 1.3562500000000001e-05, 'logps/policy': -8.28246784210205, 'logps/anchor': 0.07714632898569107}
{'loss': 0.0758, 'grad_norm': 1.5390625, 'learning_rate': 1.353125e-05, 'logps/policy': -9.518587112426758, 'logps/anchor': 0.08470563590526581}
{'loss': 0.0803, 'grad_norm': 1.7890625, 'learning_rate': 1.3500000000000001e-05, 'logps/policy': -7.463632583618164, 'logps/anchor': 0.08772571384906769}
{'loss': 0.1593, 'grad_norm': 2.78125, 'learning_rate': 1.3468750000000002e-05, 'logps/policy': -14.623163223266602, 'logps/anchor': 0.1799159049987793}
{'loss': 0.1433, 'grad_norm': 2.90625, 'learning_rate': 1.3437500000000001e-05, 'logps/policy': -13.112491607666016, 'logps/anchor': 0.17257742583751678}
{'loss': 0.0809, 'grad_norm': 2.171875, 'learning_rate': 1.340625e-05, 'logps/policy': -10.39190673828125, 'logps/anchor': 0.0951981171965599}
{'loss': 0.1005, 'grad_norm': 2.21875, 'learning_rate': 1.3375e-05, 'logps/policy': -10.943353652954102, 'logps/anchor': 0.1157926619052887}
{'loss': 0.0762, 'grad_norm': 1.734375, 'learning_rate': 1.3343750000000002e-05, 'logps/policy': -9.292842864990234, 'logps/anchor': 0.08381924033164978}
{'loss': 0.0656, 'grad_norm': 2.0625, 'learning_rate': 1.3312500000000002e-05, 'logps/policy': -6.06620454788208, 'logps/anchor': 0.0755111500620842}
{'loss': 0.0723, 'grad_norm': 1.8046875, 'learning_rate': 1.3281250000000001e-05, 'logps/policy': -13.909708023071289, 'logps/anchor': 0.07792092859745026}
{'loss': 0.07, 'grad_norm': 2.109375, 'learning_rate': 1.325e-05, 'logps/policy': -6.374449253082275, 'logps/anchor': 0.083321712911129}
{'loss': 0.142, 'grad_norm': 3.53125, 'learning_rate': 1.321875e-05, 'logps/policy': -13.131193161010742, 'logps/anchor': 0.17331400513648987}
{'loss': 0.108, 'grad_norm': 2.671875, 'learning_rate': 1.3187500000000002e-05, 'logps/policy': -11.070659637451172, 'logps/anchor': 0.12441718578338623}
{'loss': 0.1447, 'grad_norm': 5.03125, 'learning_rate': 1.3156250000000001e-05, 'logps/policy': -18.759849548339844, 'logps/anchor': 0.1627742499113083}
{'loss': 0.0584, 'grad_norm': 1.6328125, 'learning_rate': 1.3125e-05, 'logps/policy': -10.839824676513672, 'logps/anchor': 0.05990635231137276}
{'loss': 0.0629, 'grad_norm': 1.5546875, 'learning_rate': 1.309375e-05, 'logps/policy': -7.651439189910889, 'logps/anchor': 0.07299599051475525}
{'loss': 0.0695, 'grad_norm': 1.7265625, 'learning_rate': 1.30625e-05, 'logps/policy': -9.536059379577637, 'logps/anchor': 0.07436076551675797}
{'loss': 0.0868, 'grad_norm': 1.8984375, 'learning_rate': 1.3031250000000002e-05, 'logps/policy': -9.629423141479492, 'logps/anchor': 0.10030149668455124}
{'loss': 0.0602, 'grad_norm': 1.796875, 'learning_rate': 1.3000000000000001e-05, 'logps/policy': -8.735709190368652, 'logps/anchor': 0.06656808406114578}
{'loss': 0.0546, 'grad_norm': 1.5703125, 'learning_rate': 1.2968750000000002e-05, 'logps/policy': -8.279486656188965, 'logps/anchor': 0.05744456499814987}
{'loss': 0.0736, 'grad_norm': 1.8515625, 'learning_rate': 1.2937500000000001e-05, 'logps/policy': -10.395135879516602, 'logps/anchor': 0.0877329632639885}
{'loss': 0.0589, 'grad_norm': 1.8984375, 'learning_rate': 1.290625e-05, 'logps/policy': -4.489388942718506, 'logps/anchor': 0.07337140291929245}
{'loss': 0.0722, 'grad_norm': 1.6640625, 'learning_rate': 1.2875000000000001e-05, 'logps/policy': -18.026700973510742, 'logps/anchor': 0.07394415140151978}
{'loss': 0.0743, 'grad_norm': 2.140625, 'learning_rate': 1.2843750000000002e-05, 'logps/policy': -12.920732498168945, 'logps/anchor': 0.08322670310735703}
{'loss': 0.0886, 'grad_norm': 1.90625, 'learning_rate': 1.2812500000000001e-05, 'logps/policy': -10.65938663482666, 'logps/anchor': 0.10007157921791077}
{'loss': 0.0541, 'grad_norm': 1.4765625, 'learning_rate': 1.278125e-05, 'logps/policy': -10.452796936035156, 'logps/anchor': 0.05697530508041382}
{'loss': 0.0837, 'grad_norm': 2.203125, 'learning_rate': 1.275e-05, 'logps/policy': -10.629030227661133, 'logps/anchor': 0.09989937394857407}
{'loss': 0.0555, 'grad_norm': 1.53125, 'learning_rate': 1.2718750000000003e-05, 'logps/policy': -14.881207466125488, 'logps/anchor': 0.0524313785135746}
{'loss': 0.0532, 'grad_norm': 1.359375, 'learning_rate': 1.2687500000000002e-05, 'logps/policy': -8.74229621887207, 'logps/anchor': 0.059248678386211395}
{'loss': 0.0982, 'grad_norm': 2.28125, 'learning_rate': 1.2656250000000001e-05, 'logps/policy': -7.982457637786865, 'logps/anchor': 0.11615334451198578}
{'loss': 0.0871, 'grad_norm': 1.953125, 'learning_rate': 1.2625e-05, 'logps/policy': -13.591343879699707, 'logps/anchor': 0.09614294022321701}
{'loss': 0.0862, 'grad_norm': 1.6796875, 'learning_rate': 1.259375e-05, 'logps/policy': -8.87321662902832, 'logps/anchor': 0.10242021828889847}
{'loss': 0.0573, 'grad_norm': 1.6875, 'learning_rate': 1.2562500000000002e-05, 'logps/policy': -5.923174858093262, 'logps/anchor': 0.06508222222328186}
{'loss': 0.1447, 'grad_norm': 3.015625, 'learning_rate': 1.2531250000000001e-05, 'logps/policy': -11.738239288330078, 'logps/anchor': 0.17737625539302826}
{'loss': 0.0503, 'grad_norm': 1.34375, 'learning_rate': 1.25e-05, 'logps/policy': -15.111190795898438, 'logps/anchor': 0.047333862632513046}
{'loss': 0.0654, 'grad_norm': 1.9609375, 'learning_rate': 1.246875e-05, 'logps/policy': -12.65300178527832, 'logps/anchor': 0.06743167340755463}
{'loss': 0.0566, 'grad_norm': 1.453125, 'learning_rate': 1.24375e-05, 'logps/policy': -10.890289306640625, 'logps/anchor': 0.05745493620634079}
{'loss': 0.1201, 'grad_norm': 2.5, 'learning_rate': 1.2406250000000002e-05, 'logps/policy': -6.664978981018066, 'logps/anchor': 0.14491242170333862}
{'loss': 0.0647, 'grad_norm': 1.6875, 'learning_rate': 1.2375000000000001e-05, 'logps/policy': -12.642705917358398, 'logps/anchor': 0.06698475778102875}
{'loss': 0.0821, 'grad_norm': 1.8515625, 'learning_rate': 1.234375e-05, 'logps/policy': -15.99201488494873, 'logps/anchor': 0.09030210226774216}
{'loss': 0.1031, 'grad_norm': 2.015625, 'learning_rate': 1.2312500000000001e-05, 'logps/policy': -15.086026191711426, 'logps/anchor': 0.1098351925611496}
{'loss': 0.1389, 'grad_norm': 2.65625, 'learning_rate': 1.228125e-05, 'logps/policy': -12.565166473388672, 'logps/anchor': 0.1617489755153656}
{'loss': 0.0673, 'grad_norm': 1.8984375, 'learning_rate': 1.2250000000000001e-05, 'logps/policy': -11.962141036987305, 'logps/anchor': 0.06947662681341171}
{'loss': 0.0595, 'grad_norm': 1.703125, 'learning_rate': 1.2218750000000002e-05, 'logps/policy': -8.279084205627441, 'logps/anchor': 0.06667394936084747}
{'loss': 0.0548, 'grad_norm': 1.7265625, 'learning_rate': 1.2187500000000001e-05, 'logps/policy': -9.275979042053223, 'logps/anchor': 0.06074271723628044}
{'loss': 0.1121, 'grad_norm': 2.40625, 'learning_rate': 1.215625e-05, 'logps/policy': -10.13012409210205, 'logps/anchor': 0.13024097681045532}
{'loss': 0.0682, 'grad_norm': 2.109375, 'learning_rate': 1.2125e-05, 'logps/policy': -8.225160598754883, 'logps/anchor': 0.07733098417520523}
{'loss': 0.0727, 'grad_norm': 1.875, 'learning_rate': 1.2093750000000003e-05, 'logps/policy': -8.574095726013184, 'logps/anchor': 0.08723790943622589}
{'loss': 0.0661, 'grad_norm': 1.7109375, 'learning_rate': 1.2062500000000002e-05, 'logps/policy': -10.96950912475586, 'logps/anchor': 0.0688972920179367}
{'loss': 0.068, 'grad_norm': 1.96875, 'learning_rate': 1.2031250000000001e-05, 'logps/policy': -12.570489883422852, 'logps/anchor': 0.06792035698890686}
{'loss': 0.0604, 'grad_norm': 1.6328125, 'learning_rate': 1.2e-05, 'logps/policy': -9.437227249145508, 'logps/anchor': 0.06829038262367249}
{'loss': 0.1417, 'grad_norm': 3.234375, 'learning_rate': 1.196875e-05, 'logps/policy': -8.712200164794922, 'logps/anchor': 0.18503686785697937}
{'loss': 0.13, 'grad_norm': 2.515625, 'learning_rate': 1.1937500000000002e-05, 'logps/policy': -7.7141265869140625, 'logps/anchor': 0.1544577032327652}
{'loss': 0.1175, 'grad_norm': 2.921875, 'learning_rate': 1.1906250000000001e-05, 'logps/policy': -6.5837225914001465, 'logps/anchor': 0.14359910786151886}
{'loss': 0.1476, 'grad_norm': 2.984375, 'learning_rate': 1.1875e-05, 'logps/policy': -4.536399841308594, 'logps/anchor': 0.18173611164093018}
{'loss': 0.0602, 'grad_norm': 1.65625, 'learning_rate': 1.184375e-05, 'logps/policy': -6.16719388961792, 'logps/anchor': 0.06742481887340546}
{'loss': 0.1247, 'grad_norm': 2.40625, 'learning_rate': 1.18125e-05, 'logps/policy': -6.501877307891846, 'logps/anchor': 0.14972350001335144}
{'loss': 0.0504, 'grad_norm': 1.640625, 'learning_rate': 1.1781250000000002e-05, 'logps/policy': -6.901876449584961, 'logps/anchor': 0.0540180467069149}
{'loss': 0.0764, 'grad_norm': 1.65625, 'learning_rate': 1.1750000000000001e-05, 'logps/policy': -6.899406909942627, 'logps/anchor': 0.08563253283500671}
{'loss': 0.1416, 'grad_norm': 3.0625, 'learning_rate': 1.171875e-05, 'logps/policy': -10.817190170288086, 'logps/anchor': 0.1816885620355606}
{'loss': 0.0618, 'grad_norm': 1.6171875, 'learning_rate': 1.1687500000000001e-05, 'logps/policy': -9.374333381652832, 'logps/anchor': 0.06861008703708649}
{'loss': 0.0594, 'grad_norm': 1.5390625, 'learning_rate': 1.165625e-05, 'logps/policy': -5.1868896484375, 'logps/anchor': 0.07286282628774643}
{'loss': 0.0623, 'grad_norm': 1.796875, 'learning_rate': 1.1625000000000001e-05, 'logps/policy': -4.18757963180542, 'logps/anchor': 0.0738450363278389}
{'loss': 0.1134, 'grad_norm': 2.234375, 'learning_rate': 1.159375e-05, 'logps/policy': -8.554546356201172, 'logps/anchor': 0.13296382129192352}
{'loss': 0.123, 'grad_norm': 2.765625, 'learning_rate': 1.1562500000000002e-05, 'logps/policy': -8.110237121582031, 'logps/anchor': 0.1511569321155548}
{'loss': 0.0732, 'grad_norm': 1.7890625, 'learning_rate': 1.153125e-05, 'logps/policy': -7.73457145690918, 'logps/anchor': 0.08614309132099152}
{'loss': 0.1691, 'grad_norm': 2.8125, 'learning_rate': 1.15e-05, 'logps/policy': -10.030726432800293, 'logps/anchor': 0.2055812031030655}
{'loss': 0.0899, 'grad_norm': 1.9921875, 'learning_rate': 1.1468750000000003e-05, 'logps/policy': -5.317317008972168, 'logps/anchor': 0.1029743030667305}
{'loss': 0.0887, 'grad_norm': 1.8046875, 'learning_rate': 1.1437500000000002e-05, 'logps/policy': -8.875553131103516, 'logps/anchor': 0.1049884781241417}
{'loss': 0.0748, 'grad_norm': 2.109375, 'learning_rate': 1.1406250000000001e-05, 'logps/policy': -8.902080535888672, 'logps/anchor': 0.08164955675601959}
{'loss': 0.1407, 'grad_norm': 3.109375, 'learning_rate': 1.1375e-05, 'logps/policy': -7.926158905029297, 'logps/anchor': 0.16833898425102234}
{'loss': 0.0712, 'grad_norm': 1.8828125, 'learning_rate': 1.134375e-05, 'logps/policy': -8.4468994140625, 'logps/anchor': 0.08112306892871857}
{'loss': 0.1621, 'grad_norm': 2.96875, 'learning_rate': 1.1312500000000002e-05, 'logps/policy': -7.195383548736572, 'logps/anchor': 0.20954719185829163}
{'loss': 0.0798, 'grad_norm': 1.8984375, 'learning_rate': 1.1281250000000001e-05, 'logps/policy': -7.672804832458496, 'logps/anchor': 0.0980556383728981}
{'loss': 0.1028, 'grad_norm': 2.28125, 'learning_rate': 1.125e-05, 'logps/policy': -15.290809631347656, 'logps/anchor': 0.11813944578170776}
{'loss': 0.0861, 'grad_norm': 2.046875, 'learning_rate': 1.121875e-05, 'logps/policy': -4.1967644691467285, 'logps/anchor': 0.1074129045009613}
{'loss': 0.1339, 'grad_norm': 2.5, 'learning_rate': 1.11875e-05, 'logps/policy': -6.057873725891113, 'logps/anchor': 0.159460186958313}
{'loss': 0.0836, 'grad_norm': 1.953125, 'learning_rate': 1.1156250000000002e-05, 'logps/policy': -12.288169860839844, 'logps/anchor': 0.08998372405767441}
{'loss': 0.0488, 'grad_norm': 1.5859375, 'learning_rate': 1.1125000000000001e-05, 'logps/policy': -5.274982452392578, 'logps/anchor': 0.05366788059473038}
{'loss': 0.0889, 'grad_norm': 1.8984375, 'learning_rate': 1.109375e-05, 'logps/policy': -13.356592178344727, 'logps/anchor': 0.098668672144413}
{'loss': 0.078, 'grad_norm': 1.9453125, 'learning_rate': 1.1062500000000001e-05, 'logps/policy': -8.56155776977539, 'logps/anchor': 0.09661336988210678}
{'loss': 0.0562, 'grad_norm': 1.546875, 'learning_rate': 1.103125e-05, 'logps/policy': -6.439824104309082, 'logps/anchor': 0.06440294533967972}
{'loss': 0.1018, 'grad_norm': 2.296875, 'learning_rate': 1.1000000000000001e-05, 'logps/policy': -6.341275215148926, 'logps/anchor': 0.11733835935592651}
{'loss': 0.0715, 'grad_norm': 1.6328125, 'learning_rate': 1.096875e-05, 'logps/policy': -11.021188735961914, 'logps/anchor': 0.07794878631830215}
{'loss': 0.0523, 'grad_norm': 1.46875, 'learning_rate': 1.0937500000000002e-05, 'logps/policy': -6.528611183166504, 'logps/anchor': 0.055670298635959625}
{'loss': 0.0668, 'grad_norm': 2.328125, 'learning_rate': 1.090625e-05, 'logps/policy': -8.196807861328125, 'logps/anchor': 0.08082936704158783}
{'loss': 0.0619, 'grad_norm': 1.84375, 'learning_rate': 1.0875e-05, 'logps/policy': -7.970755577087402, 'logps/anchor': 0.06868581473827362}
{'loss': 0.067, 'grad_norm': 1.9296875, 'learning_rate': 1.0843750000000001e-05, 'logps/policy': -9.537925720214844, 'logps/anchor': 0.0730656161904335}
{'loss': 0.1859, 'grad_norm': 3.28125, 'learning_rate': 1.0812500000000002e-05, 'logps/policy': -7.496694564819336, 'logps/anchor': 0.22388814389705658}
{'loss': 0.06, 'grad_norm': 1.6640625, 'learning_rate': 1.0781250000000001e-05, 'logps/policy': -14.861915588378906, 'logps/anchor': 0.06038801372051239}
{'loss': 0.1317, 'grad_norm': 2.953125, 'learning_rate': 1.075e-05, 'logps/policy': -4.927107810974121, 'logps/anchor': 0.16354292631149292}
{'loss': 0.0642, 'grad_norm': 1.6875, 'learning_rate': 1.071875e-05, 'logps/policy': -18.500598907470703, 'logps/anchor': 0.06477530300617218}
{'loss': 0.0513, 'grad_norm': 1.6015625, 'learning_rate': 1.0687500000000002e-05, 'logps/policy': -5.019923210144043, 'logps/anchor': 0.0592036098241806}
{'loss': 0.0544, 'grad_norm': 1.5234375, 'learning_rate': 1.0656250000000002e-05, 'logps/policy': -5.289785385131836, 'logps/anchor': 0.061660755425691605}
{'loss': 0.1132, 'grad_norm': 2.5, 'learning_rate': 1.0625e-05, 'logps/policy': -7.055780410766602, 'logps/anchor': 0.14462068676948547}
{'loss': 0.0758, 'grad_norm': 1.828125, 'learning_rate': 1.059375e-05, 'logps/policy': -5.616654396057129, 'logps/anchor': 0.09035541862249374}
{'loss': 0.0826, 'grad_norm': 2.078125, 'learning_rate': 1.05625e-05, 'logps/policy': -8.6624116897583, 'logps/anchor': 0.0903107300400734}
{'loss': 0.1405, 'grad_norm': 3.078125, 'learning_rate': 1.0531250000000002e-05, 'logps/policy': -6.017829895019531, 'logps/anchor': 0.17275042831897736}
{'loss': 0.0654, 'grad_norm': 1.8828125, 'learning_rate': 1.0500000000000001e-05, 'logps/policy': -9.190282821655273, 'logps/anchor': 0.07765540480613708}
{'loss': 0.1235, 'grad_norm': 2.640625, 'learning_rate': 1.046875e-05, 'logps/policy': -7.269024848937988, 'logps/anchor': 0.14569181203842163}
{'loss': 0.0974, 'grad_norm': 2.03125, 'learning_rate': 1.04375e-05, 'logps/policy': -10.330008506774902, 'logps/anchor': 0.11935006082057953}
{'loss': 0.0669, 'grad_norm': 1.8828125, 'learning_rate': 1.040625e-05, 'logps/policy': -9.797028541564941, 'logps/anchor': 0.07383052259683609}
{'loss': 0.1232, 'grad_norm': 2.6875, 'learning_rate': 1.0375000000000001e-05, 'logps/policy': -5.430445194244385, 'logps/anchor': 0.16131001710891724}
{'loss': 0.1556, 'grad_norm': 3.0, 'learning_rate': 1.034375e-05, 'logps/policy': -5.365395545959473, 'logps/anchor': 0.18255992233753204}
{'loss': 0.0593, 'grad_norm': 1.9765625, 'learning_rate': 1.0312500000000002e-05, 'logps/policy': -8.197128295898438, 'logps/anchor': 0.06872785091400146}
{'loss': 0.093, 'grad_norm': 2.109375, 'learning_rate': 1.0281250000000001e-05, 'logps/policy': -4.408322334289551, 'logps/anchor': 0.11098453402519226}
{'loss': 0.0934, 'grad_norm': 2.03125, 'learning_rate': 1.025e-05, 'logps/policy': -8.487268447875977, 'logps/anchor': 0.11209090054035187}
{'loss': 0.1248, 'grad_norm': 2.9375, 'learning_rate': 1.0218750000000001e-05, 'logps/policy': -4.446497917175293, 'logps/anchor': 0.1584242880344391}
{'loss': 0.069, 'grad_norm': 1.96875, 'learning_rate': 1.0187500000000002e-05, 'logps/policy': -4.430956840515137, 'logps/anchor': 0.08131426572799683}
{'loss': 0.0779, 'grad_norm': 1.8046875, 'learning_rate': 1.0156250000000001e-05, 'logps/policy': -7.850345611572266, 'logps/anchor': 0.09083675593137741}
{'loss': 0.0586, 'grad_norm': 1.8828125, 'learning_rate': 1.0125e-05, 'logps/policy': -8.191787719726562, 'logps/anchor': 0.06679998338222504}
{'loss': 0.1266, 'grad_norm': 2.625, 'learning_rate': 1.009375e-05, 'logps/policy': -5.223271369934082, 'logps/anchor': 0.15784907341003418}
{'loss': 0.1499, 'grad_norm': 3.203125, 'learning_rate': 1.0062500000000002e-05, 'logps/policy': -7.338018894195557, 'logps/anchor': 0.1758495718240738}
{'loss': 0.0841, 'grad_norm': 1.9296875, 'learning_rate': 1.0031250000000002e-05, 'logps/policy': -6.452272415161133, 'logps/anchor': 0.09778840839862823}
{'loss': 0.0768, 'grad_norm': 1.6796875, 'learning_rate': 1e-05, 'logps/policy': -8.989799499511719, 'logps/anchor': 0.08721854537725449}
{'loss': 0.1122, 'grad_norm': 2.640625, 'learning_rate': 9.96875e-06, 'logps/policy': -4.763545036315918, 'logps/anchor': 0.1425059586763382}
{'loss': 0.1223, 'grad_norm': 2.671875, 'learning_rate': 9.937500000000001e-06, 'logps/policy': -5.732132911682129, 'logps/anchor': 0.14860640466213226}
{'loss': 0.0714, 'grad_norm': 2.0625, 'learning_rate': 9.90625e-06, 'logps/policy': -5.248220443725586, 'logps/anchor': 0.08617644011974335}
{'loss': 0.1431, 'grad_norm': 2.890625, 'learning_rate': 9.875000000000001e-06, 'logps/policy': -9.002923965454102, 'logps/anchor': 0.17057813704013824}
{'loss': 0.1311, 'grad_norm': 2.765625, 'learning_rate': 9.84375e-06, 'logps/policy': -5.18939208984375, 'logps/anchor': 0.15973679721355438}
{'loss': 0.077, 'grad_norm': 2.0, 'learning_rate': 9.8125e-06, 'logps/policy': -7.811853885650635, 'logps/anchor': 0.09162025153636932}
{'loss': 0.1102, 'grad_norm': 2.359375, 'learning_rate': 9.78125e-06, 'logps/policy': -5.097508430480957, 'logps/anchor': 0.13422518968582153}
{'loss': 0.1261, 'grad_norm': 2.90625, 'learning_rate': 9.75e-06, 'logps/policy': -9.517126083374023, 'logps/anchor': 0.16113252937793732}
{'loss': 0.1412, 'grad_norm': 2.921875, 'learning_rate': 9.71875e-06, 'logps/policy': -6.405942440032959, 'logps/anchor': 0.1840125024318695}
{'loss': 0.1202, 'grad_norm': 2.796875, 'learning_rate': 9.6875e-06, 'logps/policy': -5.919011116027832, 'logps/anchor': 0.14467091858386993}
{'loss': 0.0788, 'grad_norm': 1.84375, 'learning_rate': 9.656250000000001e-06, 'logps/policy': -4.77540922164917, 'logps/anchor': 0.09682153910398483}
{'loss': 0.0687, 'grad_norm': 1.8125, 'learning_rate': 9.625e-06, 'logps/policy': -8.083982467651367, 'logps/anchor': 0.07949335128068924}
{'loss': 0.4104, 'grad_norm': 5.15625, 'learning_rate': 9.593750000000001e-06, 'logps/policy': -268.56915283203125, 'logps/anchor': 0.1746063530445099}
{'loss': 0.0652, 'grad_norm': 1.46875, 'learning_rate': 9.562500000000002e-06, 'logps/policy': -4.4019269943237305, 'logps/anchor': 0.0772060826420784}
{'loss': 0.089, 'grad_norm': 1.9453125, 'learning_rate': 9.531250000000001e-06, 'logps/policy': -5.216754913330078, 'logps/anchor': 0.10444693267345428}
{'loss': 0.1403, 'grad_norm': 3.03125, 'learning_rate': 9.5e-06, 'logps/policy': -3.839862823486328, 'logps/anchor': 0.1680571585893631}
{'loss': 0.0482, 'grad_norm': 1.9609375, 'learning_rate': 9.468750000000001e-06, 'logps/policy': -2.9374990463256836, 'logps/anchor': 0.05601278319954872}
{'loss': 0.1043, 'grad_norm': 2.125, 'learning_rate': 9.4375e-06, 'logps/policy': -11.7866849899292, 'logps/anchor': 0.12333285063505173}
{'loss': 0.0915, 'grad_norm': 2.09375, 'learning_rate': 9.406250000000002e-06, 'logps/policy': -8.626946449279785, 'logps/anchor': 0.10422049462795258}
{'loss': 0.0551, 'grad_norm': 1.890625, 'learning_rate': 9.375000000000001e-06, 'logps/policy': -3.6420068740844727, 'logps/anchor': 0.0663750022649765}
{'loss': 0.0562, 'grad_norm': 1.6796875, 'learning_rate': 9.34375e-06, 'logps/policy': -5.622549057006836, 'logps/anchor': 0.06371007114648819}
{'loss': 0.0653, 'grad_norm': 1.9140625, 'learning_rate': 9.312500000000001e-06, 'logps/policy': -6.053606986999512, 'logps/anchor': 0.08042698353528976}
{'loss': 0.0942, 'grad_norm': 2.0625, 'learning_rate': 9.28125e-06, 'logps/policy': -9.452953338623047, 'logps/anchor': 0.1080191433429718}
{'loss': 0.071, 'grad_norm': 1.6484375, 'learning_rate': 9.250000000000001e-06, 'logps/policy': -4.349365234375, 'logps/anchor': 0.08343323320150375}
{'loss': 0.0619, 'grad_norm': 1.578125, 'learning_rate': 9.21875e-06, 'logps/policy': -4.272367477416992, 'logps/anchor': 0.07207058370113373}
